unsweetened,неподслащённый,,0,
screw over,кинуть / подставить / поиметь,,0,
over the coming days,в ближайшие дни,,0,
settled,решен,,0,
clueless,невежественный,,0,
annoy,надоедать,,0,
multifunctional,многофункциональный,,0,
superstitious person,суеверный человек,,0,
second,секунда,,0,
take the cake,дальше некуда / это превосходит всё,,0,
hung up,повесить трубку (телефон),,0,
in the first place,прежде всего / в первую очередь,,0,
turn over,переворачивать,,0,
take on,браться / принимать вызов,,0,
melancholy,меланхоличный,,0,
import,импортировать,,0,
conveyor,конвейер,,0,
deemed worthy,считается достойным,,0,
it sets my teeth on edge,раздражать / нервировать,,0,
remarkable,замечательный,,0,
interminable,бесконечный,,0,
content,довольствоваться,,0,
whence,откуда,,0,
evaluate to,принимать значение,,0,
i acquired it,я приобрел его,,0,
apt,подходящий / уместный,,0,
calm,спокойный,,0,
contrary to,против,,0,
railings,перила,,0,
bear in mind,имейте в виду,,0,
live with,жить с,,0,
something has come up,изменились обстоятельства,,0,
regrets,сожаления,,0,
spoil,испортить,,0,
the other day,на днях,,0,
concurrent,параллельный,,0,
commitments,обязательства,,0,
despite,несмотря / вопреки / несмотря на / презрение,,0,
straight away,сразу / тотчас,,0,
envy,завидовать,,0,
jolly,веселый / радостный / оживленный,,0,
amend,вносить изменения,,0,
treacherous,предательский / коварный / вероломный,,0,
friend of mine,мой друг,,0,
be entitled to,иметь право на,,0,
helpful,полезный,,0,
proactively,заблаговременно,,0,
underdo,недоделывать,,0,
collate,сопоставлять,,0,
laid back,расслабленный / вальяжный / непринужденный,,0,
grease,жир,,0,
comparison,сравнение,,0,
stick to,придерживаться. следовать чему-то,,0,
strain,напряжение,,0,
enriching,обогащающий / обогащение (процесс),,0,
one at time,по одному за раз,,0,
capricious,капризный,,0,
put it aside,отложите ее в сторону,,0,
assert,утверждать / отстаивать / предъявлять обвинение,,0,
it would've gone off before,он бы ушел раньше,,0,
mortgage,ипотека,,0,
for the sake of,ради чего-то,,0,
pop-up menu,всплывающее меню,,0,
watchword,лозунг,,0,
mistook,Неправильно истолковывать (прош. вр.),,0,
attendee,участник (конференции / семинара),,0,
acute,острый / проницательный / сообразительный,,0,
is also essential to,также необходимо для,,0,
to live with parents,жить с родителями,,0,
walk up,подойти ближе,,0,
at all cost,любой ценой,,0,
gravely,серьезно,,0,
accommodate,вмещать,,0,
outcry,протест,,0,
moot,спорный,,0,
out of use,не используется,,0,
single out,выделять (отбирать) {pick out / choose},,0,
in the end,в заключение. в заключение. в конечном счёте,,0,
exploit,пользоваться. разрабатывать,,0,
listen out,прислушиваться,,0,
Therewith,тотчас,,0,
caress,ласка,,0,
addiction,склонность,,0,
confluence,слияние,,0,
walkover,легкая победа,,0,
let out,выпускать / освобождать / давать напрокат / сдавать внаем,,0,
on Sunday,в воскресенье,,0,
concise,краткий. краткий,,0,
courtesy,учтивость,,0,
clan,клан,,0,
haggard,изможденный,,0,
adapt,настраивать,,0,
selfless,самоотверженный,,0,
engaged,помолвленный,,0,
go through,быть одобренным,,0,
affair,дела,,0,
pick up on,обращать внимание на что-либо. понять что-либо,,0,
tenfold,десятикратный,,0,
irritation,недовольство,,0,
cut from,исключить из,,0,
revive,возрождать,,0,
crux,затруднение / главный вопрос,,0,
drill,тренировка,,0,
heritage,наследие,,0,
impersonation,воплощение,,0,
ceaselessly,непрерывно,,0,
by itself,само по себе,,0,
flaw,недостаток,,0,
by far,явно / общепризнанно / безоговорочно / вне всяких сомнений (в сочет. с превосходной степенью). явно / общепризнанно / безоговорочно / вне всяких сомнений (в сочет. с превосходной степенью),,0,
in the affirmative,утвердительно,,0,
guilty,виновный,,0,
enable,давать возможность / делать возможным,,0,
interface,интерфейс,,0,
amorousness,влюблённость,,0,
keep away,избегать,,0,
fertilizer,удобрение,,0,
come at once,прийти немедленно,,0,
comprehensive,всесторонний / исчерпывающий,,0,
prohibit,Запрещать,,0,
follow-up,последующей,,0,
no fooling?,Серьезно? / Ты не шутишь?,,0,
seize the moment,ловить момент,,0,
wife,жена,,0,
daughter,дочь,,0,
tightly,тесно,,0,
listening in to people,слушать людей,,0,
scale,масштаб / шкала,,0,
truly shines the most for,поистине светит больше всего для,,0,
dilute,разбавлять,,0,
neat,опрятный,,0,
sleeve,рукав,,0,
disobedience,непослушание,,0,
spotless,безупречный,,0,
mortified,оскорблённый,,0,
the order of the composed items matters for the former but not the latter,порядок составленных элементов имеет значение для первого но не для второго,,0,
intelligible,вразумительный,,0,
deducted,вычтенный,,0,
subsequence,последствие,,0,
display,дисплей,,0,
who shave,кто бреется,,0,
synergy,Совместные усилия,,0,
oftentimes,зачастую,,0,
footpath,тротуар,,0,
unknowingly,бессознательно,,0,
get it,понимаешь,,0,
give it a go,попытаться / попробовать,,0,
энергично браться,tackle,to tackle the issue,0,
resent,возмущаться,,0,
inquire,спрашивать / узнавать / наводить справки,,0,
to date,на сегодняшний день,,0,
objectively,объективно / беспристрастно,,0,
grounds for dismissal,основания для увольнения,,0,
rarely,редко,,0,
adopt,принимать,,0,
customer table updated,настольный клиент обновляется,,0,
put down,откладывать,,0,
pity,жалость,,0,
straight,прямой,,0,
highly,весьма,,0,
run hmoe,запустить hmoe,,0,
entitled,вправе,,0,
superbly,Превосходно,,0,
savage,дикий,,0,
file name,имя файла,,0,
prime,первоначальный / превосходный / наилучший,,0,
swerve,отклоняться от прямого пути / сворачивать в сторону,,0,
inexplicable,необъяснимый / непонятный,,0,
plan ahead,планировать заранее,,0,
severely,сильно / жестоко / сурово,,0,
after midnight,после полуночи,,0,
come along,идти с кем-либо,,0,
swelling and tenderness,припухлость и нежность,,0,
overcharge,завышенная цена,,0,
wrist,запястье,,0,
curtains,занавески,,0,
witty,остроумный,,0,
supposedly,предположительно,,0,
bring in,получать доход / принести / внести,,0,
fraught,чреватый,,0,
spare,жалеть. запасной,,0,
layoff,сокращение (на работе),,0,
suppression,подавление,,0,
get to know,узнавать / ознакомляться,,0,
application,приложение,,0,
double-sourcing,проверка подлинности через поиск двух независимых источников,,0,
disruptive,разрушительный,,0,
bare,голый,,0,
outlines,Основные принципы,,0,
assembled,собираться,,0,
defeat,поражение,,0,
do you follow?,Вы меня хорошо понимаете? Вы всё понимаете / что я говорю?,,0,
withdraw,отзывать,,0,
amped,Взволнованный,,0,
all that much,так много,,0,
undergoing,претерпевая,,0,
system administrator,системный администратор,,0,
brittle,ломкий,,0,
afterthought,мысль / пришедшая в голову слишком поздно,,0,
delicate,изысканный,,0,
I was guilty,я был виновен,,0,
greatly,очень. значительно,,0,
roars,рев,,0,
secular,светский,,0,
ten years ago,десять лет назад,,0,
outlet,выходное отверстие / выход,,0,
ex-husband,бывший муж,,0,
gradually,постепенно / мало-помалу,,0,
mitigate,смягчать. смягчить,,0,
incur,навлечь на себя,,0,
impediment,помеха,,0,
forged,выкованный/сфабрикованный,,0,
technical support,техническая поддержка,,0,
set aside,откладывать в сторону / оставлять без внимания,,0,
refusal,отказ,,0,
objections,несогласие,,0,
aforementioned,вышеупомянутый,,0,
foolhardily,безрассудно,,0,
nearly,почти,,0,
blinded,Ослепленный,,0,
diligence,усердие / старательность,,0,
roll over here,сюда,,0,
I can't make it,у меня не получается / мне не подходит / я не смогу присутствовать,,0,
attendant,слуга,,0,
blood relative,родственник по крови,,0,
put in place,Задействовать,,0,
amplify,гиперболизировать,,0,
allude,упоминать. упоминать,,0,
breach,нарушение / брешь / нарушать,,0,
last but not least,последний / но не менее важный,,0,
credibility,авторитет,,0,
get a kick out of,приходить в возбуждение / находить удовольствие в,,0,
devoid,лишенный,,0,
Saturday,суббота,,0,
stove,плита / кухонная плита,,0,
unjustified,неоправданный,,0,
watch out,остерегаться,,0,
corny,банально,,0,
in time,вовремя,,0,
nuptial,свадебный,,0,
make up,составлять / сочинять / компенсировать / краситься. составлять / сочинять / компенсировать,,0,
get on with,ладить (с кем-либо),,0,
in the first place,прежде всего / в первую очередь,,0,
alas,увы!,,0,
deprive,лишать,,0,
unassisted,самостоятельно,,0,
as of now,на данный момент / в настоящее время,,0,
ecclesiastical,церковный / духовный,,0,
epiphany,прозрение,,0,
freak me out.,бесишь меня / сводишь с ума,,0,
is not meant,не предназначен,,0,
turn down,отвергать. отвергать / отклонять / убавлять / уменьшать. отвергать / отклонять / убавлять / уменьшать. отвергать / отклонять / убавлять / уменьшать,,0,
inclined,склонный,,0,
from the scratch,с нуля,,0,
mandatory,обязательный. принудительный,,0,
move around,двигаться / не сидеть на месте,,0,
wreck,крушение,,0,
you after me,ты после меня,,0,
recognize,узнавать,,0,
presumably,предположительно,,0,
hover,зависать / колебаться,,0,
Natal,относящийся к рождению,,0,
подозрительный,suspicious,,0,
dips on the graph,провалы на графике,,0,
How come / (that) ...?,Как так получается / что...?,,0,
tonight,сегодня вечером,,0,
charming personality,харизматическая личность,,0,
loosen,ослаблять,,0,
the other way around,наоборот,,0,
devoted,любящий,,0,
violence,насилие,,0,
seizure,захват,,0,
tech-savvy,технически подкованный,,0,
to be in a bad way,быть в тяжелом положении (физически / морально и т. п.),,0,
for once,только на этот раз. в виде исключения,,0,
How do you account for being late?,Как вы объясните свое опоздание?,,0,
beams,балки,,0,
Respectively,соответственно,,0,
slope,склон,,0,
rundown,краткое изложение / сокращение количества,,0,
utensils,посуда,,0,
peculiarity,особенность / специфичность / характерная черта,,0,
infringe,нарушать / посягать,,0,
over the years,на протяжении многих лет,,0,
outlook,мировоззрение,,0,
deviate,отклоняться / отступать,,0,
aunt,тётя,,0,
to get a handle on,овладеть / понять,,0,
in charge of,ответственный за,,0,
ties,связывать,,0,
self-serving,пекущийся только о собственных интересах / эгоцентричный,,0,
pour,наливать,,0,
appeal for,просить / обращаться за(помощью),,0,
malleable,податливый / уступчивый,,0,
considerate,внимательный к другим. внимательный к другим,,0,
distinction,различие,,0,
ceaseless,непрестанный,,0,
boil it down into distinct,отварить его в отдельные,,0,
diminish,уменьшаться / убавлять,,0,
that's just not on,вот только не надо,,0,
heads up,берегись,,0,
as well,также / тоже. с таким же успехом,,0,
coincidence,совпадение,,0,
run smoothly,работать безотказно,,0,
stalker,упорный преследователь,,0,
diversity,разнообразие,,0,
vigilant,бдительный,,0,
ухудшение,degradation / depravation,,0,
look over,тщательно изучать,,0,
heiress,наследница,,0,
necessity,необходимость,,0,
go for it,Давай  / действуй,,0,
annual general meeting,годичное общее собрание,,0,
would-be,предполагаемый,,0,
vice versa,наоборот / обратно,,0,
tolerate,терпеть. допускать,,0,
phenomena,явление / феномен,,0,
envy,предмет зависти,,0,
did you nail it,у тебя получилось?,,0,
overwhelm,подавлять,,0,
unwilling,несклонный,,0,
instant,мгновенный,,0,
grandfather,дедушка,,0,
July,июль,,0,
stand out,выделяться,,0,
onwards,далее,,0,
every year,каждый год,,0,
dismissively,снисходительно,,0,
penetrate,проникать внутрь,,0,
emphasize,подчёркивать,,0,
distinguished,выдающийся,,0,
wiping,протирать / вытирать,,0,
embarrassed,смущённый,,0,
flat out,напрямик,,0,
female,женщина,,0,
envy,зависть / предмет зависти / завидовать,,0,
abruptly,резко / внезапно,,0,
win over,склонить на свою сторону / расположить к себе,,0,
regarding,в отношении,,0,
keep silent,молчать / умалчивать,,0,
better off,состоятельный / успешный. было бы лучше / состоятельный /успешный,,0,
acclaim,провозглашать,,0,
innocuous,безобидный,,0,
default,По умолчанию,,0,
foregoes,предшествовать. отказываться,,0,
flaws,недостатки. изъяны,,0,
commitment,обязательство,,0,
lasted,длиться / продолжаться,,0,
device,устройство,,0,
in a matter of minutes,в считанные минуты,,0,
inherently,по своей сути,,0,
lace,подмешивать,,0,
absence,отсутствие / недостаток,,0,
conceived,задумывать,,0,
inherit,наследовать,,0,
alternate,чередоваться / поочередный,,0,
decide on,выбрать / определять (что-либо своим решением). принять решение о / выбирать,,0,
expel,изгонять,,0,
incurs,берет. терпеть (расходы,,0,
soft,мягкий,,0,
I feel like a pizza,я хочу пиццу,,0,
fulfil,осуществлять,,0,
advent,приход,,0,
knowledge,сведения,,0,
surface,поверхность,,0,
touch base,совещаться / контактировать,,0,
Give in to you,тебе уступаю,,0,
executives,руководство,,0,
trite,банально,,0,
neglected,заброшенный / запущенный / безнадзорный,,0,
penned,сочинил,,0,
sympathy,сочувствие,,0,
exile,изгнание,,0,
talk over,обсуждать,,0,
compete,соревноваться,,0,
balk,препятствие / упираться / препятствовать / игнорировать,,0,
as to,относительно / что касается,,0,
recollection,воспоминание,,0,
firmly,твердо,,0,
upon,на / после / об / относительно,,0,
conclusive,убедительный,,0,
peculiar,своеобразный / специфический,,0,
shed light,проливать свет / прояснить,,0,
jealousy,ревность,,0,
subjected,подвергать,,0,
in check,под контролем / в узде,,0,
take after,быть похожим,,0,
follow up on,контролировать исполнение / доводить до конца,,0,
sunset,закат,,0,
anticipate objections,предвидеть возражения,,0,
i'm passionate about,у меня страсть к,,0,
justify,выравнивать. оправдывать,,0,
bathtub,ванна,,0,
summer,лето,,0,
snappy,энергичный,,0,
distribute,распределять,,0,
mild,умеренный,,0,
make something up,придумать что-нибудь,,0,
properly,должным образом,,0,
grant,дарить,,0,
contemplation,созерцание,,0,
happy,счастливый,,0,
noise,шум,,0,
carved,резной,,0,
lorry,грузовик,,0,
hazard,опасность / риск,,0,
by and large,в общем и целом,,0,
virtually,фактически / практически,,0,
drastic,решительный / радикальный,,0,
tail,хвост / сыщик / конец / свита / выслеживать,,0,
infatuation,увлечение / одержимость / страсть,I want you to act like your whirlwind infatuation has vanished,0,
groom,жених,,0,
circuit,контур,,0,
We take his word for it,Мы верим ему на слово,,0,
rundown,краткое изложение,,0,
implicate,Впутывать,,0,
spare,запасной / жалеть / щадить,,0,
toolbar,панель инструментов,,0,
series of low mumblings and bewildered nods,серия тихих бормотаний и недоуменных кивков,,0,
offense,правонарушение,,0,
punish,наказать / наказывать / карать,,0,
cut into bones,разрезать на кости,,0,
confidential talks,конфиденциальные переговоры,,0,
speak your mind,говорить откровенно / начистоту,,0,
resent,обижаться,,0,
whatever happens,чтобы не случилось,,0,
recounted,описывать,,0,
steep,крутой,,0,
according to you,по вашим словам,,0,
come over,приходить / подходить / заезжать,,0,
I am in awe,Я в восторге,,0,
extras,массовка,,0,
equinox,равноденствие,,0,
pick out,выбирать,,0,
elaborate,сложный / продуманный / разрабатывать / детально разрабатывать,,0,
obey,подчиняться,,0,
i am not into football,я не увлекаюсь футболом.,,0,
blow a fuse,разг. взорваться (от гнева) / взбелениться / выйти из себя,,0,
bromance,крепкая мужская дружба,,0,
built-in,встроенный. встроенный,,0,
cogs,зубцы шестеренки,,0,
vouch,ручаться,,0,
contradiction,противоречие,,0,
there is no smoke without fire,не бывает дыма без огня,,0,
indignation,возмущение / негодование,,0,
amend,вносить поправки / исправлять,,0,
he had it coming,он заслужил это,,0,
versatile,универсальный,,0,
watch out,осторожно,,0,
allude,намекать / упоминать,,0,
end up in,оказаться в,,0,
Does he not understand?,Неужели он не понимает?,,0,
insightful,проницательный,,0,
steep,крутой / отвесный / чрезмерный,,0,
neglect,пренебрегать / не заботиться / упускать,,0,
cash out,обналичить,,0,
trade off,компромисс,,0,
concern,относиться / иметь отношение / беспокоиться / важность,,0,
pull it off,справиться / добиться успеха,,0,
rosin,канифоль,,0,
held,состоялась,,0,
immemorial,незапамятный / древний,,0,
data transfer,передача данных,,0,
intermediate,средний,,0,
spawn,потомство. отпрыск,,0,
drowsy,сонный,,0,
appealing,привлекательный,,0,
decelerate,уменьшать скорость,,0,
fall pray to fear,падение молиться / чтобы страх,,0,
rub,тереть / втирать / натирать,,0,
under the weather,плохо себя чувствовать / быть больным,,0,
proprietary,частный,,0,
longed,стремиться,,0,
i dunno,я не знаю,,0,
pop off,удаляться внезапно уйти / уехать,,0,
congregation,паства,,0,
disclosure,раскрытие,,0,
clog,засорять / помеха / засорение,,0,
down the road,амер. разг.' в будущем / впереди {in the future},,0,
dawn,рассвет,,0,
mockery,насмешка,,0,
draw someone attention,Привлечь чье-то внимание,,0,
ex-wife,бывшая жена,,0,
embellish,приукрашивать / украшать,,0,
truck,грузовик,,0,
allude,намекать / ссылаться / подразумевать,,0,
once in a while,Время от времени,,0,
up to date,своевременный / новейший,,0,
malicious,злонамеренный,,0,
come to a conclusion,приходить к выводу,,0,
keep up with,быть на одном уровне / не отставать / идти в ногу,,0,
chairman,председатель,,0,
ado,суета / суматоха,,0,
pass off,подсунуть / выдавать себя за нечто лучшее / проходить,,0,
unwise,неблагоразумный,,0,
roughly speaking,приблизительно,,0,
running the house,управление домом,,0,
supply,поставлять / снабжать,,0,
бадья,skip,,0,
adverse,враждебный,,0,
resign,вновь подписывать / слагать / уходить в отставку,,0,
notorious,пользующийся дурной славой,,0,
digest,усваивать,,0,
misconceptions,заблуждения,,0,
hypocrisy,лицемерие,,0,
by the time,к этому времени,,0,
remorse,раскаяние,,0,
hereby,настоящим / при сем,,0,
I got so stoned,я так обкурился,,0,
misery,страдание,,0,
along the way,попутно. по пути,,0,
around,около,,0,
consist,состоять,,0,
heap,наваливать,,0,
мазать,smear,,0,
point at,нацеливать / указывать на что-то,,0,
developer,разработчик,,0,
can i come in here,могу ли я перебить,,0,
mankind,человечество,,0,
cheer,ободрять,,0,
rift,разрыв / трещина / расселина / щель / просвет / ущелье,,0,
disregard,пренебрежение / игнорирование / неуважение,,0,
beverage,напиток,,0,
at midnight,в полночь,,0,
congress,съезд,,0,
disposition,нрав,,0,
glorious,восхитительный,,0,
Over the long term,в долгосрочной перспективе,,0,
arousal,возбуждение,,0,
sanity,здравомыслие / нормальная психика / здравый ум,,0,
stressed,подчеркнутый,,0,
Ignorance is bliss,меньше знаешь — крепче спишь,,0,
shy away,избегать / уклоняться,,0,
take off work,взять отгул на работе,,0,
promptly,сразу,,0,
With some care,С некоторой осторожностью,,0,
come across,набрести / натолкнуться / случайно обнаружить,,0,
trustworthy,надёжный,,0,
eventually,в конечном итоге,,0,
detrimental,вредный,,0,
in May,в Мае,,0,
sticky,липкий,,0,
rival,соперничать / конкурирующий,,0,
blessed,блаженный,,0,
fell for it,клюнуть / попасться на удочку,,0,
after all,в конце концов. все-таки / в конце концов,,0,
unspoken,невысказанный,,0,
at worst,в худшем случае,,0,
civility,вежливость,,0,
point out,указывать. указывать. показывать. обращать (чьё-л.) внимание,,0,
bedrock,основа,,0,
get round,успешно справиться с проблемой,,0,
reckon,рассчитывать / полагаться,,0,
severe,серьезный / строгий,,0,
on the verge of,На грани,,0,
dimensions,измерение,,0,
upstairs,вверх по лестнице / в верхнем этаже,,0,
skimp on,экономить на,,0,
Excel,выделяться,,0,
in regard to,относительно / в отношении,,0,
i should've known,Я должен был знать,,0,
peer,вглядываться,,0,
suffering,страдание,,0,
at one time,одновременно / в одно время / когда-то / некогда,,0,
magnificent,великолепный,,0,
clot,сгущать,,0,
reinforce,усиливать,,0,
How long did you hold office?,Как долго вы занимали эту должность?,,0,
get away with it,все сойдет с рук,,0,
bunch,связка,,0,
programming language,язык программирования,,0,
enroll for,записаться на,,0,
essential,необходимый,,0,
a poser,позер,,0,
exhaustive,исчерпывающий,,0,
drain,стекать,,0,
conceive,постигать,,0,
yielding,податливый,,0,
twin-sister,сестра-двойняшка,,0,
senseless,бессмысленный,,0,
impede,препятствовать / мешать / затруднять,,0,
least-read,как минимум-прочитать,,0,
timbre,тембр,,0,
rip it off,разорить / украсть / сплагиатить,,0,
glee,ликование,,0,
salvation,спасение,,0,
glimpse,увидеть мельком,,0,
bottle up,подавлять / сдерживать (эмоции),,0,
Initial size,исходный размер,,0,
In the meantime,в то же время (при этом),,0,
push somebody's buttons,действовать на нервы,,0,
buffer,буфер,,0,
robe,халат,,0,
I've long been fascinated,я давно очарован.,,0,
Why not do smth. while we are about it?,Почему бы нам не сделать заодно что-нибудь еще?,,0,
flatter,льстить,,0,
negotiation,переговоры,,0,
awake,просыпаться,,0,
dinner,обед,,0,
thick,толстый / густой / жирный,,0,
admiration,восхищение,,0,
establishment,учреждение,,0,
recap,резюмировать,,0,
outdo,перещеголять / превосходить,,0,
underdo,недоделывать,,0,
sleepover,ночевка в гостях,,0,
protect,защищать,,0,
reconcil,мириться / улаживать / согласовывать,,0,
destined,предназначенный,,0,
transverse,поперечный,,0,
zoom,масштаб,,0,
in response to,в ответ на / в соответствии с,,0,
in favor of,в пользу,,0,
dishonest,нечестный,,0,
catalog,каталог,,0,
possessions,имущество,,0,
by heart,наизусть,,0,
facilitate,способствовать / содействовать,,0,
pain,боль,,0,
is faulty,неисправный,,0,
attend a meeting,посещать собрание,,0,
whirl,вихрь / кружение,,0,
equilibrium,равновесие,,0,
make a withdrawal,снятие денег со счёта,,0,
mindful,помнящий / внимательный / заботливый,,0,
turn in,зайти мимоходом / отдавать / сдавать / возвращать,,0,
fluffy,пушистый,,0,
get off,слезать / вылезать / сходить,,0,
take in,принимать (гостя). брать / понять. разобраться,,0,
as though,как будто / как если бы / будто,,0,
usually,обычно,,0,
preach,проповедовать,,0,
well-thought-out,продуманный,,0,
bride,невеста,,0,
steer,направлять,,0,
swap,менять. обменивать,,0,
controversial,спорный,,0,
persistence,настойчивость,,0,
high on,накурится / размышлять / веселиться,,0,
enlarge,расширять,,0,
the first time around,изначально / с самого начала / с первого раза,,0,
distinctively,определенно,,0,
roughly,приблизительно / грубо,,0,
dread,страх,,0,
download,загружать,,0,
abundance,изобилие / множество / избыток,,0,
a show of hands,голосование поднятием руки,,0,
mate,товарищ,,0,
toes,палец на ноге,,0,
within shortly,в ближайшее время,,0,
emphasise,подчеркнуть,,0,
undergo,подвергаться,,0,
attend,присутствовать / посещать,,0,
i got hooked on,я подсел на,,0,
advance a proposal,внести предложение,,0,
viable,жизнеспособный,,0,
I couldn’t help it,я не мог ничего поделать,,0,
smorgasbord,шведский стол,,0,
out sick,больничный,,0,
descry,рассмотреть,,0,
to beat about the bush,Говорить вокруг да около,,0,
weird,странный,,0,
juvenile,молодой,,0,
favor,одолжение / благосклонность / польза / покровительство,,0,
get sucked into something,втянуться во что-то,,0,
maternal,материнский,,0,
call it off,отменить это,,0,
last week,прошлая неделя,,0,
intercept,перехватить,,0,
ditch,бросать,,0,
go to town,броситься во что-л. очертя голову (без оглядки),,0,
peril,опасность,,0,
prevalent,преобладающий / широко распространенный,,0,
taken into account,принятый во внимание / учтенный,,0,
fulfilled,Выполненный,,0,
moot,спорный,,0,
play out,разыграть / доиграть до конца / закончить (игру / пьесу),,0,
trod,наступил,,0,
last month,прошлый месяц,,0,
suddenly,вдруг / внезапно,,0,
press,нажимать,,0,
So what's the hitch?,Так в чем же загвоздка?,,0,
what's the matter?,В чем дело? что случилось / в чем проблема?,,0,
bleach,отбеливатель,,0,
dogmatism,предубеждение,,0,
presence,присутствие / наличие,,0,
orderly,организованный,,0,
insidious,коварный / незаметно подкрадывающийся / подстерегающий,,0,
half-sister,Единокровная сестра,,0,
chew,жевать,,0,
drawn,вытащенный,,0,
susceptible,восприимчивый,,0,
bum,бездельник,,0,
thankful,благодарный,,0,
regardless,независимо,,0,
misdemeanours,проступки,,0,
ridiculous,нелепый,,0,
priceless,бесценный,,0,
drowsy,сонный,,0,
taught,учить (прошлое время),,0,
glide,скользить,,0,
as far as,насколько / поскольку,,0,
climbed,поднялся,,0,
nice slide into,хороший слайд в,,0,
database administrator,администратор базы данных,,0,
see to it,позаботиться о чём-л. / добиться чего-л.,,0,
pace,темп,,0,
remnants,остатки,,0,
recharge,перезаряжать,,0,
fall back on.,прибегнуть к / обращаться в нужде к,,0,
first-born,первенец,,0,
kind of cool,вроде как круто,,0,
virtual memory,виртуальная память,,0,
impose and expose,навязывать и разоблачать,,0,
can you be more specific?,Что вы имеете в виду? / Что вы хотите этим сказать?,,0,
forecast,прогноз,,0,
wisdom,мудрость,,0,
wobble,вилять,,0,
coincidence,совпадение / случайное стечение обстоятельств,,0,
Why worry him?,Зачем его беспокоить?,,0,
engagement,обручение,,0,
along the way,попутно. по пути,,0,
parents,родители,,0,
deserve,заслуживать,,0,
in use,в действии,,0,
jubilation,ликование,,0,
it only give out,оно только дает вне,,0,
take down,проявить слабость. снимать (со стены). спускать. разрушать. разбирать (машину). переносить. сбивать (в полете). записывать. проглатывать. снижать (цену). унижать. распускать (волосы). сопровождать,,0,
euphoria,радостное настроение,,0,
uproar,шум / гам,,0,
kerb,край тротуара,,0,
ever-changing,постоянно меняющийся,,0,
utmost,Предельный,,0,
bring together,сводить вместе / использовать,,0,
spare,запасной / лишний,,0,
idleness,праздность / бездействие,,0,
sister-in-law,невестка,,0,
trade-off,компромисс,,0,
neglect,пренебрегать,,0,
pour,лить / вливать / подливать,,0,
softer,мягче,,0,
hangover,похмелье,,0,
inclined,склонный / предрасположенный,,0,
contend,соперничать,,0,
rut,рутина,,0,
opt in,присоединиться / согласиться,,0,
this has to do with,это связано с,,0,
To beat about the bush,Чтобы ходить вокруг да около,,0,
bring it on,ну же / давай,,0,
feasibility,выполнимость,,0,
непоправимый,irretrievable,,0,
related to science,связанных с наукой,,0,
on the order of,примерно / приблизительно,,0,
conference,конференция,,0,
residues,осадок,,0,
abandon,оставлять / покидать,,0,
mess it up,портить / провалить,,0,
Make yourself clear,Выражайтесь яснее.,,0,
listening in to others,прислушиваясь к другим,,0,
humility,смирение / скромность,,0,
urge,побуждение. стремление,,0,
chuckle,хихикать / кудахтать,,0,
regularly,регулярно,,0,
clemency,милосердие,,0,
confront,противостоять,,0,
refer,ссылаться,,0,
imposing,внушительный / импозантный,,0,
hardly,едва / вряд ли,,0,
incorporate,включает,,0,
uphold,поддерживать / придерживаться,,0,
live up,жить согласно (принципам / идеалам) / быть достойным. оправдать (ожидания / надежды). жить согласно (принципам / идеалам) / быть достойным,,0,
son,сын,,0,
in January,в январе,,0,
go ahead,Действуй,,0,
barefaced lie,наглая ложь / бестыдный,,0,
indulge,предаваться / потакать,,0,
eternity,вечность,,0,
lawn,газон,,0,
handover,передача (контроля / полномочий),,0,
prerelease,предварительный выпуск,,0,
incoming,входящий,,0,
convene a conference,созывать совещание,,0,
in place of,вместо,,0,
fascinating,увлекательный,,0,
prosody,интонация,,0,
consistently,последовательно,,0,
embodied,воплощённый,,0,
once and for all,раз и навсегда,,0,
flee,спасаться бегством,,0,
shame,стыд,,0,
prevalent,распространённый,,0,
the middle ground,компромисс,,0,
on call,по вызову / по требованию,,0,
run to home,беги домой!,,0,
cross,пересекать,,0,
aloud,вслух,,0,
stub it out,заготовить / сделать заглушку,,0,
remote administration,удаленное администрирование,,0,
I tell on you,Я рассказываю о тебе.,,0,
lap,колени,,0,
tailor-made,сделанный по заказу,,0,
how so?,как же так? как так получилось?. Как же так?,,0,
coherence,согласованность,,0,
strained silence,напряженное молчание,,0,
outdated,устаревший,,0,
thereafter,впоследствии,,0,
formality,формальность,,0,
закономерность,regularity / consistent pattern,,0,
put this together,собрать это все вместе,,0,
compulsively,принудительно,,0,
full on,несдержанный / неумеренный / необузданный,,0,
produce,производить,,0,
insanity,безумие,,0,
all along,все это время. с самого начала,,0,
prudence,осмотрительность / предусмотрительность,,0,
forcefully,решительно. решительно,,0,
adversity,бедствия,,0,
i'm not rooting for your character,я не болею за твой характер.,,0,
pretend,делать вид,,0,
preserved,сохранился,,0,
whom,кого. кому,,0,
trifling,пустяковый,,0,
put in place,задействовать,,0,
tentative,неопределенный / колеблющийся,,0,
pay cut,снижение в зарплате,,0,
reconsidered,пересматривать,,0,
abruptly,вдруг. внезапно,,0,
harass,беспокоить,,0,
extent,степень,,0,
brotherhood,братство,,0,
moonshot,план или цель сделать что кажется почти невозможным,,0,
affordable,Возможный. по средствам,,0,
keep your eye on the ball,внимательно следи за ситуацией,,0,
all good,Все хорошо,,0,
generally,как правило,,0,
on the other hand,с другой стороны,,0,
unheard,неслыханный,,0,
worse,хуже,,0,
carry through,осуществлять / доводить до конца / проводить,,0,
